Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature
2024,Apr,,,,3601,Karihobanahalli Lake,0.3(BDL),7.2,3260,22,10.7,13.8,512,180,15.82,2218,24
2024,Apr,,,,3594,Sankey Tank,4.8,8,612,7,2.3,13.1,80,83,0.7,398,29
2024,Apr,,,,5565,Kannur Lake Near By Hennur Road Bengalore,4.6,7.7,1111,7,2.5,6.2,132,75,0.4,760,27
2024,Apr,,,,5570,"Soulkere, Kaikondrahalli Vill,Bengaluru",5.9,7.7,803,5,3,11.8,144,60,0.4,534,25
2024,Apr,,,,4546,Jakksandra Lake (Kasavanahalli Lake ),5.2,7.8,1099,4,3,53,204,60,0.4,732,28
2024,Apr,,,,3621,Haralur Lake,6,6.9,1830,4,6.3,16.4,408,44,0.4,1220,28
2024,Apr,,,,5571,"Kudlu Doddakere, Kudlu Vill,Bengaluru",5.7,7.8,1028,5,3.5,58,216,52,0.4,684,26
2024,Apr,,,,4532,Chandapura Lake,0.3(BDL),7.1,2273,75,9.9,32,476,250,38,1548,28
2024,Apr,,,,4531,Rayasandra Lake,0.3(BDL),7.5,2158,66,8.9,25,420,219,29,1470,28
2024,Apr,,,,4107,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru",0.3(BDL),7.2,974,71,5.6,30,196,232,30,666,22
2024,Apr,,,,4547,Mangamanapalya Lake(Swarana Kunte),4.5,7.8,1106,6,4.3,3.5,232,54,0.4,756,28
2024,Apr,,,,3609,Ibbalur Lake,4.7,7.8,736,6,3,3.8,144,52,0.4,504,24
2024,Apr,,,,3602,Bellandur Lake,0.3(BDL),7.7,1322,27,5.8,22,184,182,2,902,26
2024,Apr,,,,4545,Jungu Kere (Devarabeesanahalli Lake),4.5,7.8,1168,7,4.2,4.6,208,58,0.4,926,28
2024,Apr,,,,4528,Doddakannehalli Lake,1.4,7.8,1358,26,5.7,27,1921,174,3.4,928,28
2024,Apr,,,,3611,Kaikondanahalli Lake,2.6,7.9,1851,23,8.5,22,356,152,20,1260,28
2024,Apr,,,,4506,Abbigere Lake,4.2,8.3,1858,8,6.9,5.9,276,92,0.48,1240,30
2024,Apr,,,,4504,Sarakki Lake,4.2,8.2,1000,6.8,4,37.8,140,68,0.4,680,31
2024,Apr,,,,3638,Yelachenahalli Lake,5.3,8.1,587,6,2,82,96,56,0.6,404,32
2024,Apr,,,,3592,Yediyur Tank,3.1,8.1,482,13,2,49,52,124,1.05,332,30
2024,Apr,,,,3591,Kempambudhi Tank,2.6,8,697,12,2,72.4,64,128,2.06,NA,31
2024,Apr,,,,3590,Lalbagh Tank,5.1,8.2,649,5,2,44,96,48,0.6,440,32
2024,Apr,,,,4515,Bhattarahalli Lake,4.1,8.5,1151,12,3.7,23.2,196,121,0.99,784,24
2024,Apr,,,,5564,"Kannamangala Lake Hoskote Main Road , Bengalore",4.2,7.9,1716,13,5.6,17.5,268,129,0.99,1168,21
2024,Apr,,,,5566,"Basavanapura Lake Ayyappa Nagr Main Road , K. R. Puram , Bengaluru",3.4,7.1,1173,15,3.8,245,184,151,4,800,25
2024,Apr,,,,3607,Kalkere Tank,0.9,7.8,1477,21,4.8,800,232,175,10.3,1006,26
2024,Apr,,,,4519,Rampura Lake,0.3(BDL),7.4,1755,24,5.7,302,276,196,18.8,1196,27
2024,Apr,,,,3643,Benniganahalli Lake,5.7,8.1,618,6,3,14,80,60,0.5,420,22
2024,Apr,,,,3605,Yelemallappa Shetty Lake,3.4,8.2,1766,15,6,5.6,348,140,15,1218,22
2024,Apr,,,,3603,Vengaiyyanakere( Kr Puram Lake ),3.1,8.2,1371,18,5,8.2,188,172,3.6,932,19
2024,Apr,,,,4526,Devasandra Lake,1.2,8.2,935,87,3,42.6,208,364,3.9,644,22
2024,Apr,,,,5563,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East",1.3,7.6,1222,140,4,152,240,436,2.2,NA,21
2024,Apr,,,,4540,Kammagondanahalli Lake,1.5,7,1667,24,6.5,22.3,196,160,3,1136,25
2024,Apr,,,,4503,Madhure Tank,4.2,6.8,287,7,0.5,2.8,36,72,0.4,198,30
2024,Apr,,,,3623,Anekal Doddakere Tank,1.2,7.6,1419,20,4.6,26.6,220,170,7.2,966,37
2024,Apr,,,,3642,Jigani Tank,4.6,7.9,1285,10,4.2,11.9,200,103,0.99,876,37
2024,Apr,,,,4518,Garudacharpalya Tank,5.1,8.1,838,7,3,36.6,132,72,0.4,570,26
2024,Apr,,,,4520,Chinnappanahalli Lake,2.3,8.5,2027,17,7,43.2,420,156,3.6,1398,27
2024,Apr,,,,5562,"Mahadevpuraâ   Lake, K. R. Puram , Bangalore East Taluka",4.1,9.1,723,9,3,36.8,144,100,0.59,490,27
2024,Apr,,,,3604,Doddanekkundi Lake,4.4,7.6,896,7,3.1,63,128,72,0.4,598,25
2024,Apr,,,,5561,"Munekolalu Lake ,Marathahalli, East Taluka ,Bengaluru",4.5,7.4,864,7,3,12.4,152,80,0.48,582,26
2024,Apr,,,,3608,Varthur Lake,1.2,7.2,1477,26,5.1,31.7,172,184,26,978,23
2024,Apr,,,,4527,Sheelavanta-Whitefield Lake,1,7.6,1696,58,6,158,392,292,28,1120,24
2024,Apr,,,,4524,Pattandur Agrahara Lake,3,7.9,2970,39,10.3,3.8,268,220,18,1122,24
2024,Apr,,,,4516,Kundalahalli Lake,1.4,8.2,1822,27,6.3,87,464,184,12,1206,26
2024,Apr,,,,5560,"Hoodi (Rajapalya Lake) Itpl Main Road, Near Hoodi,Bengaluru",1.2,8.3,1610,58,5.6,91,340,292,18,1076,28
2024,Apr,,,,4525,Seetharampalya Lake,1.8,7.7,1594,41,5.5,86,348,236,14,1068,26
2024,Apr,,,,3610,Tubarahalli Tank,4.4,7.7,845,7,2.9,14.3,156,88,0.47,572,26
2024,Apr,,,,3636,Hoskere Lake,0.3(BDL),6.9,2550,79,9.8,36.2,444,357,15,1738,34.2
2024,Apr,,,,3633,Subramanyapura Tank,0.3(BDL),7,5270,81,20.2,38.7,1240,393,18,3644,30.3
2024,Apr,,,,3596,Nayandanahalli Tank,5.1,7.9,934,4,3.6,4.6,160,45,0.84,636,36.7
2024,Apr,,,,3634,Devarakere Tank,4.2,8.1,307,5,1.2,16.8,48,52,0.4,NA,36.9
2024,Apr,,,,3641,Dhorekere Tank,0.3(BDL),7.6,580,90,2.2,218,52,444,34,394,35
2024,Apr,,,,4534,Sompura Lake,0.3(BDL),6.5,696,30,2.8,97,92,168,22,466,35
2024,Apr,,,,4536,Hosakerehalli Lake,4.2,8.3,1000,9,4,22,156,80,0.4,680,28
2024,Apr,,,,4537,Chinnakurchi Kere,0.3(BDL),7.6,3380,84,13.6,121,332,312,25,2264,36
2024,Apr,,,,3635,Malathahalli Lake,0.3(BDL),7.4,2500,58,10.8,196,248,220,22,1676,30.4
2024,Apr,,,,3639,Kengeri Tank,4.1,7.2,1165,8,4.7,17,140,92,0.46,792,31
2024,Apr,,,,3598,Herohalli Tank,0.3(BDL),7.2,675,23,2.4,18.6,96,156,2.4,462,25
2024,Apr,,,,4096,Andhrahalli Lake,0.3(BDL),8.1,2820,25,11.2,20.4,816,168,4.3,1920,27
2024,Apr,,,,3606,Dasarahalli Tank,1.2,7.5,702,18,2.5,21.2,112,118,1.6,480,28
2024,Apr,,,,4095,Chikkabanavara Lake,2,7.1,1700,22,6.7,13.8,296,149,2.3,1156,30
2024,Apr,,,,5559,"Shettihalli Lake, Mallasandra Gudde Lake Bengaluru",2.3,7.3,1074,24,4.2,12.5,176,158,2.6,730,29
2024,Apr,,,,4539,Doddabidarakallu Lake,0.8,7.6,1888,58,6.6,14.2,232,296,21,1242,26
2024,Apr,,,,3599,Anchepalya Lake,0.9,7.8,2180,54,7.5,4.6,372,276,18,1432,25
2024,Apr,,,,3597,Hesaraghatta Lake,5.8,7.7,469,5,1.6,1.4,48,52,0.4,312,28
2024,Apr,,,,4513,Ramammana Kere,4.8,7.9,2033,7,7,4.8,364,84,0.42,1342,29
2024,Apr,,,,4094,Gangondanahalli Lake,0.8,7.8,2980,78,10.3,27.7,552,304,30,1962,30
2024,Apr,,,,4538,Machohalli Lake,3,7.7,3280,20,11.4,6.8,756,168,24,2158,32
2024,Apr,,,,4097,Kachohalli Lake,0.5,7.9,2700,90,9.4,7.8,384,352,38,1780,30
2024,Apr,,,,5558,"Kannahalli Lake Kannahalli, Bengaluru",6.1,8.1,2001,4,6.9,15,324,52,0.57,1316,30
2024,Apr,,,,3640,Uttarahalli Doraikere,0.3(BDL),6.5,1124,60,4.32,69.6,188,277,10.1,756,36.8
2024,Apr,,,,2778,River Arkavathi At Tippagondanahalli Reservoir,3.3,7.2,1585,30,6.09,4.7,268,157,2.8,1074,37.4
2024,May,,,,1388,Ulsoor Lake Training Centre Of Fish Breeding,7.2,7.6,488,5.3,2,26.3,64,45,0.76,334,35
2024,May,,,,2778,River Arkavathi At Tippagondanahalli Reservoir,1.3,8.2,1416,27,5.12,15.4,248,180,4.7,920,36.4
2024,May,,,,3589,Madiwala Tank,1,8.7,1150,38,4,55.2,168,204,1.2,766,30
2024,May,,,,3590,Lalbagh Tank,4.4,9,693,8,2.4,17.4,96,228,0.48,468,33
2024,May,,,,3591,Kempambudhi Tank,2.9,8.1,740,14,2.5,35.4,112,120,1.1,498,34
2024,May,,,,3592,Yediyur Tank,0.9,8.9,650,42,2.2,160,60,228,3.7,438,35
2024,May,,,,3593,Ulsoor Lake Temple,7.1,7.5,464,5.3,1.9,68,60,45,0.74,316,35
2024,May,,,,3594,Sankey Tank,6.1,7.9,568,6,9.6,1(BDL),76,56,0.72,388,29
2024,May,,,,3595,Byrasandra Tank,6.2,7.8,735,6.3,3.6,8.8,116,54,0.86,434,35
2024,May,,,,3596,Nayandanahalli Tank,2.9,8.5,826,14,2.8,57.6,124,142,1.9,560,29.8
2024,May,,,,3597,Hesaraghatta Lake,0.6,6.5,340,30,0.96,59,20,172,1.2,226,29
2024,May,,,,3598,Herohalli Tank,4.3,6.6,614,6,2.5,15.2,60,56,0.91,410,27
2024,May,,,,3599,Anchepalya Lake,3.3,6.6,764,26,2.9,9.8,124,193,3,506,29
2024,May,,,,3600,Shivapura Tank,3.2,6.6,1032,18,4.2,5.3,92,136,3.6,690,28
2024,May,,,,3601,Karihobanahalli Lake,0.3(BDL),6.5,1105,45,4.4,2.8,132,272,20,740,26
2024,May,,,,3602,Bellandur Lake,4.1,7.2,1655,6,6.7,5.5,232,56,0.4(BDL),1108,28
2024,May,,,,3603,Vengaiyyanakere( Kr Puram Lake ),1.3,7,1379,44,5.3,6.6,232,233,24,924,26
2024,May,,,,3604,Doddanekkundi Lake,1.7,7.3,850,8,2.8,18,120,84,0.5,554,25
2024,May,,,,3605,Yelamalappa Shety Lake,0.7,6.5,389,78,1.5,13.8,60,356,10.5,256,27
2024,May,,,,3606,Dasarahalli Tank,5.8,6.6,472,4,1.8,10.8,76,40,0.44,310,27
2024,May,,,,3607,Kalkere Tank,1.6,8.2,1580,42,5.5,155,292,236,2.6,1040,25
2024,May,,,,3609,Ibbalur Lake,4.3,7.4,535,7,1.9,14.2,52,88,0.4,362,30
2024,May,,,,3610,Tubarahalli Tank,1.2,6.8,1073,29,3.76,10.4,148,204,2.1,710,25
2024,May,,,,3611,Kaikondanahalli Lake,4.1,7.4,2106,12,7.3,14,336,124,0.9,1430,28
2024,May,,,,3612,Agaram Lake,6.2,8.3,1228,4,4.3,3.2,168,48,0.4,820,28
2024,May,,,,3613,Gottigere Lake,2.5,8,1188,19,5,2.7,216,125,2.77,810,30
2024,May,,,,3614,Puttenahalli Lake,4.2,7.4,546,8,2.1,8,76,77,0.83,372,29
2024,May,,,,3615,Arakere Lake,3.2,7.7,509,25,1.8,38.6,64,168,1,340,30
2024,May,,,,3616,Kalena Agrahara Lake,5.6,7.4,494,5,1.7,12.8,40,64,0.4,332,30
2024,May,,,,3618,Singasandra Lake,3.4,8.1,1390,30,4.8,65.6,188,160,1.6,928,30
2024,May,,,,3619,Begur Tank,1.6,7.4,1832,17,6.4,31.6,328,144,1.8,1208,30
2024,May,,,,3620,Parappana Agrahara Lake,3.2,8.5,1521,19,5.3,11.6,328,158,2.3,1032,28
2024,May,,,,3621,Haralur Lake,4.1,8.1,1030,14,3.5,155,180,139,0.99,698,29
2024,May,,,,3622,Somasundrapalya Lake,1.6,7.4,1821,16,6.3,20.8,340,140,2.1,1200,29
2024,May,,,,3623,Anekal Doddakere Tank,6.8,7.2,1525,4,5.8,8.9,256,46,0.42,1008,25
2024,May,,,,3624,Puttenahalli Lake,0.3(BDL),6.6,1098,26,3.9,21.6,124,173,4.6,748,30
2024,May,,,,3625,Hebbal Lake,0.3(BDL),6.7,1095,26,3.9,18.7,128,176,4.8,742,26
2024,May,,,,3626,Nagavara Lake,1.2,7.1,1403,42,4.8,28.8,224,216,6.7,922,32
2024,May,,,,3627,Jakkur Lake,0.3(BDL),6.8,1093,25,3.8,18.3,156,171,4.3,742,32
2024,May,,,,3628,Amruthahalli Lake,0.7,7.3,1019,21,3.5,39.2,152,148,4.2,680,25
2024,May,,,,3629,Allalasandra Lake,0.3(BDL),6.8,1477,26,5.2,20.5,204,176,5.2,1006,29
2024,May,,,,3630,Yelahanka Tank,0.3(BDL),6.6,1099,26,3.8,17.7,136,174,4.8,748,32
2024,May,,,,3633,Subramanyapura Tank,4.8,7.4,1061,8,3.8,14.5,176,76,0.7,724,36
2024,May,,,,3634,Devarakere Tank,0.3(BDL),7,498,78,1.3,279,56,253,9.4,340,37
2024,May,,,,3635,Malathahalli Lake,3.4,6.8,615,14,2.1,72,48,144,1.7,416,29.7
2024,May,,,,3636,Hoskere Lake,4.6,7,298,11,1,9,20,109,0.99,206,32.7
2024,May,,,,3638,Yelachenahalli Lake,1.4,7.6,410,28,1.4,103,48,204,1.2,276,35
2024,May,,,,3639,Kengeri Tank,2.3,7.7,964,20,3.3,63.6,124,167,6.7,654,34.4
2024,May,,,,3640,Uttarahalli Doraikere,2.2,7.2,1655,81,5.8,109,212,340,5,1090,36.7
2024,May,,,,3641,Dhorekere Tank,0.3(BDL),6.6,697,132,2.3,549,76,442,23.3,476,37
2024,May,,,,3642,Jigani Tank,5.8,7.1,1479,4,5.68,6.7,248,41,0.4,982,26
2024,May,,,,3643,Benniganahalli Lake,4.8,7.1,634,5,2.4,5.1,104,49,0.62,418,26
2024,May,,,,4094,Gangondanahalli Lake,0.3(BDL),7.3,2203,60,9,67,412,348,36,1476,29
2024,May,,,,4096,Andhrahalli Lake,0.3(BDL),6.7,1271,58,5.1,13.6,116,288,24,852,26
2024,May,,,,4097,Kachohalli Lake,0.3(BDL),7,1806,24,6.4,50.6,256,157,8,1228,28
2024,May,,,,4107,"River Dakshina Pinakini Near Mugalur Bridge Mugalur, Bengaluru",0.3(BDL),6.9,1439,58,5.01,15.2,160,260,24,948,28
2024,May,,,,4504,Sarakki Lake,5.2,8.6,1066,7,3.7,13.9,136,68,0.4,702,35
2024,May,,,,4505,Nelamangala Lake,3,6.9,2540,29,10.24,6.8,400,164,3.5,1702,34
2024,May,,,,4506,Abbigere Lake,2.1,6.5,1191,27,4.6,18.3,200,176,12,782,28.5
2024,May,,,,4507,Chelekere Lake,1,8.2,490,30,2,33.9,44,168,2.5,328,33
2024,May,,,,4508,Singapura Lake,1,7.4,1024,39,3.5,39.2,148,216,4.4,688,32
2024,May,,,,4509,Narasipura Lake,0.9,7.3,1022,28,3.5,31.2,136,170,4.3,682,30
2024,May,,,,4510,Rachenahalli Lake,0.4,7.4,1392,29,4.8,15.9,228,180,6.8,920,32
2024,May,,,,4511,Kogilu Kere,1.6,7.4,1025,15,3.5,33.6,144,120,4.9,680,32
2024,May,,,,4512,Viswaneedam Lake,2.9,6.6,729,20,2.1,5.6,24,148,5.4,488,27
2024,May,,,,4513,Ramammana Kere,4.2,7.7,1477,5,5.9,6.4,204,44,0.48,988,30
2024,May,,,,4514,Sadaramangala Lake,2.6,6.7,682,14,2.2,24,128,136,1,443,22
2024,May,,,,4515,Bhattarahalli Lake,5.3,8.3,1152,4,4.4,4.6,192,46,0.4,760,27
2024,May,,,,4516,Kundalahalli Lake,3.2,8.7,1968,41,6.8,8.4,420,248,1.9,1300,25
2024,May,,,,4518,Garudacharpalya Tank,1.4,6.9,821,17,2.86,34.8,96,124,3.1,552,25
2024,May,,,,4519,Rampura Lake,0.5,7.2,1720,60,5.9,53,216,304,30,1134,23
2024,May,,,,4520,Chinnappanahalli Lake,4.5,6.9,776,8,2.7,17.8,112,84,0.42,524,25
2024,May,,,,4521,Devarabeesanahalli Lake,3.4,7.5,1664,18,6.7,25.7,280,124,1.8,1114,29
2024,May,,,,4523,Nallurahalli Lake,5,7.3,654,10,2.2,16,76,104,0.99,442,25
2024,May,,,,4524,Pattandur Agrahara Lake,4.6,7.4,2328,8,8.1,13.3,472,92,0.68,1538,26
2024,May,,,,4525,Seetharampalya Lake,1.5,7.4,1549,20,5.4,19.6,288,160,0.4(BDL),1020,25
2024,May,,,,4526,Devasandra Lake,0.6,6.6,1778,58,6.8,33.6,300,302,6.6,1202,26
2024,May,,,,4527,Sheelavanta-Whitefield Lake,1,7,1428,90,4.97,29.6,248,352,5.2,940,26
2024,May,,,,4528,Doddakannehalli Lake,3.6,7.5,1821,20,7.34,5,280,136,2.8,1220,30
2024,May,,,,4531,Rayasandra Lake,0.9,7.1,1917,41,6.7,4.2,308,208,20,1264,28
2024,May,,,,4532,Chandapura Lake,0.5,6.8,1614,39,2.84,3.9,220,200,6.6,1064,28
2024,May,,,,4533,Ullalu Lake,0.3(BDL),6.5,307,23,1,68.7,16,190,8.9,212,29.4
2024,May,,,,4534,Sompura Lake,0.3(BDL),9.7,2046,29,10,35.7,316,192,6.7,1394,34
2024,May,,,,4536,Hosakerehalli Lake,1.7,7.8,1342,10,3.9,14,436,97,2.2,918,34.5
2024,May,,,,4537,Chinnakurchi Kere,0.3(BDL),8.7,4170,96,14.8,34.4,416,315,12.9,2800,38
2024,May,,,,4538,Machohalli Lake,1.7,7,1925,18,6.8,28.4,436,124,6,1312,28
2024,May,,,,4539,Doddabidarakallu Lake,0.3(BDL),6.7,2042,80,7.8,18.4,348,325,30,1376,29
2024,May,,,,4540,Kammagondanahalli Lake,3.1,6.6,744,24,2.9,14.1,124,171,6.2,492,29
2024,May,,,,4541,Alur Lake,4.6,6.6,216,4,0.8,99,36,44,0.8,144,29
2024,May,,,,4544,Kothanuru Lake,2,7.8,988,28,7.1,38,360,190,9.8,878,29
2024,May,,,,4546,Jakksandra Lake (Kasavanahalli Lake ),4.2,7.3,1212,13,4.1,32,236,128,0.9,822,29
2024,May,,,,4547,Mangamanapalya Lake(Swarana Kunte),4.6,7.7,530,6,1.8,10.4,48,76,0.4,356,30
2024,May,,,,5558,"Kannahalli Lake Kannahalli, Bengaluru",2.7,6.5,1331,16,5.4,10.2,180,140,4.4,890,28
2024,May,,,,5559,"Shettihalli Lake, Mallasandra Gudde Lake Bengaluru",3.3,6.5,1133,21,4.3,19.6,188,165,2,756,28
2024,May,,,,5560,"Hoodi (Rajapalya Lake) Itpl Main Road, Near Hoodi,Bengaluru",2.2,7.3,2393,52,8.3,39.6,488,252,1.3,1578,24
2024,May,,,,5561,"Munekolalu Lake ,Marathahalli, East Taluka ,Bengaluru",1.3,6.6,655,9,2.6,20,112,104,0.8,426,26
2024,May,,,,5562,"Mahadevpuraâ  Lake, K. R. Puram , Bangalore East Taluka",3.4,8.7,768,29,2.67,64,132,180,2.1,518,25
2024,May,,,,5563,"Segehalli Lake Baavanapura Road Battarahalli , Bangalore East",1.6,6.9,1228,32,4.7,20.8,204,200,10,810,27
2024,May,,,,5564,"Kannamangala Lake Hoskote Main Road , Bengalore",3.2,7.6,2321,16,8.9,10.3,392,154,3.7,1578,23
2024,May,,,,5565,Kannur Lake Near By Hennur Road Bengalore,4.2,7.2,1109,12,3.7,33,228,122,0.98,772,24
2024,May,,,,5566,"Basavanapura Lake Ayyappa Nagr Main Road ,
K. R. Puram , Bengaluru",3,6.5,614,20,2.3,8.4,100,164,4.8,406,25
2024,May,,,,5568,"Ulsoor Lake Near Kalyani,Bengaluru",5.4,7.4,483,7.2,2,38.9,64,62,0.78,330,35
2024,May,,,,5569,"Byrasandra Upper Lake,Bengaluru",5.2,7.4,491,7.9,2,48.4,64,70,0.72,334,35
2024,May,,,,5570,"Soulkere, Kaikondrahalli Vill,Bengaluru",4.2,8.1,1305,12,4.4,11,264,120,0.99,886,28
2024,May,,,,5571,"Kudlu Doddakere, Kudlu Vill,Bengaluru",4.1,8.5,1297,13,4.4,170,248,130,0.99,880,29
2024,May,,,,5572,"Kudlu Chikkakere, Bgp Layout Kudlu Vill ,Bengaluru",4.1,8.5,1304,13,4.4,160,244,133,0.99,884,29
2024,May,,,,5574,"Anjanapura Lake ( Avala Halli Lake) Anjanapura,Bengaluru",4.4,7.4,508,9,2,4.3,76,80,0.69,348,29
2024,June,,,,1388,Ulsoor Lake Training Centre Of Fish Breeding,5.3,7.5,452,6,1.82,115,60,52,0.4,302,25
2024,June,,,,2778,River Arkavathi At Tippagondanahalli Reservoir,5.6,7.7,1071,4,4.1,4.9,236,40,0.4,716,25
2024,June,,,,3589,Madiwala Tank,3.6,7.9,912,16,3.2,39.8,140,108,1.4,622,25
2024,June,,,,3590,Lalbagh Tank,5.8,8.8,631,7,2.5,25.6,92,60,0.4(BDL),422,25
2024,June,,,,3591,Kempambudhi Tank,3.6,7.6,399,12,1.61,106,32,120,1.2,270,25
2024,June,,,,3592,Yediyur Tank,4.9,8.3,337,8,1.35,32.6,40,88,0.58,226,25
2024,June,,,,3593,Ulsoor Lake Temple,5.5,8.9,464,7,1.87,101,44,60,0.4,310,25
2024,June,,,,3594,Sankey Tank,5.7,7.3,627,5,2.52,12.5,72,48,0.4,420,25
2024,June,,,,3595,Byrasandra Tank,2.9,6.9,687,18,2.4,17,56,120,1.8,468,25
2024,June,,,,3596,Nayandanahalli Tank,4.4,8.9,842,8,2.9,6.8,120,72,0.4(BDL),558,25
2024,June,,,,3597,Hesaraghatta Lake,6,7.6,453,4,1.57,1.3,40,44,0.4,304,25
2024,June,,,,3598,Herohalli Tank,5.8,7.7,445,4,1.55,19.4,52,48,0.4(BDL),300,25
2024,June,,,,3599,Anchepalya Lake,6,7.3,2107,8,8.5,4.2,528,92,0.81,1412,25
2024,June,,,,3600,Shivapura Tank,3.4,6.5,702,16,2.44,7.2,64,112,1.7,474,25
2024,June,,,,3601,Karihobanahalli Lake,2.2,6.5,640,17,2.2,15.4,64,128,3.1,424,25
2024,June,,,,3602,Bellandur Lake,6.2,7.6,2960,5,10.31,1.8,250,64,0.4,1928,25
2024,June,,,,3605,Yelemallappa Shetty Lake,1.3,6.5,961,21,3.3,18,136,168,12.8,650,25
2024,June,,,,3606,Dasarahalli Tank,4.8,6.5,347,4,0.9,31.8,16,40,0.4,232,25
2024,June,,,,3609,Ibbalur Lake,2,7.4,932,38,3.24,5.4,144,192,2.2,612,25
2024,June,,,,3610,Tubarahalli Tank,2.1,7.6,1170,19,4,50,208,171,6,792,25
2024,June,,,,3611,Kaikondanahalli Lake,1.9,7.5,1783,44,6.21,5.2,256,216,21,1174,25
2024,June,,,,3612,Agaram Lake,4.8,8.1,1170,5,4,8.6,144,52,0.4,770,25
2024,June,,,,3613,Gottigere Lake,3.6,7.1,1210,17,4.3,32,224,114,1.3,824,25
2024,June,,,,3614,Puttenahalli Lake,3.7,6.7,580,16,2,28.2,84,109,4.1,396,25
2024,June,,,,3615,Arakere Lake,3.8,7.7,634,16,2.3,28,76,108,4.1,432,25
2024,June,,,,3616,Kalena Agrahara Lake,5.4,7.8,722,7,2.6,20,112,65,0.82,492,25
2024,June,,,,3618,Singasandra Lake,5.4,8,533,6,1.85,20.6,52,56,0.4(BDL),362,25
2024,June,,,,3619,Begur Tank,2.6,7.5,1616,39,5.6,39.6,304,208,4.6,1068,25
2024,June,,,,3620,Parappana Agrahara Lake,4.1,8.5,712,14,2.4,238,152,143,0.99,310,25
2024,June,,,,3621,Haralur Lake,4.8,9,840,8,2.92,114,136,96,0.79,562,25
2024,June,,,,3622,Somasundrapalya Lake,4.4,8,890,12,3.1,33,136,124,0.99,602,25
2024,June,,,,3623,Anekal Doddakere Tank,5.8,7.2,1661,14,5.6,14.2,260,141,0.99,1126,25
2024,June,,,,3624,Puttenahalli Lake,7.1,7.1,689,7.3,2.4,8.2,108,66,0.84,470,25
2024,June,,,,3625,Hebbal Lake,6.9,7.1,669,6.3,2.4,4.3,112,57,0.82,456,25
2024,June,,,,3626,Nagavara Lake,7.8,7,666,6,2.3,24.3,96,52,0.67,452,25
2024,June,,,,3627,Jakkur Lake,7.6,8.2,917,24,3.5,56,168,163,1.3,624,25
2024,June,,,,3628,Amruthahalli Lake,7.7,7,658,4,2.3,23.4,96,48,0.62,446,25
2024,June,,,,3629,Allalasandra Lake,7.9,7.9,921,25,3.3,51,176,167,1.2,628,25
2024,June,,,,3630,Yelahanka Tank,8,8.2,911,22,3.2,46,188,144,1.1,620,25
2024,June,,,,3633,Subramanyapura Tank,6,8.8,550,7,1.2,200,140,63,0.8,378,25
2024,June,,,,3634,Devarakere Tank,5.2,7.6,856,8,3.4,210,44,76,0.88,582,25
2024,June,,,,3635,Malathahalli Lake,4.2,6.9,530,10,2.4,280,48,93,0.92,362,25
2024,June,,,,3636,Hoskere Lake,1.3,6.5,475,18,1.4,10.5,36,119,2,326,25
2024,June,,,,3638,Yelachenahalli Lake,6,8.9,501,7,2.02,38.2,72,76,0.4(BDL),342,25
2024,June,,,,3639,Kengeri Tank,5,6.8,876,8,0.9,10,100,77,0.9,398,25
2024,June,,,,3640,Uttarahalli Doraikere,1.9,8,295,29,1,34.6,20,164,2.3,198,25
2024,June,,,,3641,Dhorekere Tank,5.8,7.1,458,5,1.6,16.4,32,64,0.49,308,25
2024,June,,,,3642,Jigani Tank,6.3,7.1,1292,12,4.4,9.2,200,120,0.99,874,25
2024,June,,,,3643,Benniganahalli Lake,3.5,6.8,560,17,1.9,9.8,84,144,1.7,378,25
2024,June,,,,3655,Mathikere Tank,5.2,7.3,537,6,2.12,196,40,56,0.4,360,25
2024,June,,,,4094,Gangondanahalli Lake,3.2,7,2095,30,8.4,2.6,548,184,3.3,1402,25
2024,June,,,,4095,Chikkabanavara Lake,1.9,7.6,1594,17,5.5,11.4,192,128,17,1052,25
2024,June,,,,4096,Andhrahalli Lake,3.4,6.7,659,16,2.3,9.2,60,120,7.1,438,25
2024,June,,,,4097,Kachohalli Lake,0.3(BDL),6.8,1829,50,6.9,9.5,256,260,32,1224,25
2024,June,,,,4107,"River Dakshina Pinakini Near Mugalur Bridge
Mugalur, Bengaluru",0.3(BDL),6.9,1406,25,4.76,80.7,220,200,20.4,952,25
2024,June,,,,4504,Sarakki Lake,5.2,8.1,953,9,3.84,15.9,120,84,0.76,638,25
2024,June,,,,4505,Nelamangala Lake,0.3(BDL),6.5,1235,79,10.08,12.4,208,361,23.6,832,25
2024,June,,,,4506,Abbigere Lake,3.4,7.2,1094,14,3.81,1(BDL),124,108,2.2,720,25
2024,June,,,,4507,Chelekere Lake,7.9,7.1,656,4,2.2,27.4,100,48,0.69,450,25
2024,June,,,,4508,Singapura Lake,7.9,6.8,666,4,2.3,113,100,44,0.71,452,25
2024,June,,,,4509,Narasipura Lake,8,7,660,4,2.3,22.8,100,40,0.59,448,25
2024,June,,,,4510,Rachenahalli Lake,8,7.6,897,4,3.1,142,164,44,0.4,602,25
